x,y,z,x_vel,y_vel,alpha,beta,z_vel,delay,score
0.14,-0.021,0.315,-3.142,9.636,0.0007528685086273,-8.403985175855592,0.5368735676502294,39.70457101503367,0.883234395315684
0.085,-0.121,0.252,-8.673,4.944,-5.773533286851727,-3.756575095722007,0.7399673564644806,37.76483000465538,0.983129975632223
-0.02,-0.103,0.204,6.35,7.045,-5.937129638530134,-0.0005846868862451,0.6683553055125395,31.496813863056005,0.9413903532884218
-0.05,-0.11,0.383,11.013,15.351,-4.840699207163539,0.000179675387441,0.4583456383067056,46.65936914569663,0.8791930706863098
-0.057,-0.087,0.135,-4.71,-5.05,-6.320215809397878,4.211328654703184,0.8754557926332134,21.24870537437632,0.991951192232874
0.078,0.06,0.116,-9.89,-11.741,3.407496295929433,-5.437056548909378,0.9784046901680732,18.002323510824315,0.9486290256380197
-0.126,0.034,0.232,6.553,-16.922,0.0001866851807975,9.506312852363688,0.5134531748461957,29.70781818185555,0.8273320099814094
-0.085,-0.002,0.111,-11.908,-4.441,0.0001919609672819,5.181209780827096,0.9178936093714772,19.30598088143436,0.9011849296923312
-0.105,-0.13,0.261,8.272,-6.936,-6.769873662135482,4.665367769108908,0.7577049153505264,37.53206247646946,0.9800377793305588
-0.056,0.124,0.418,-1.982,6.444,5.616606615721654,2.8127368727401025,0.4345716780024287,48.88341411735449,0.9531451025860224
0.046,0.134,0.309,-11.945,3.074,7.126062466573,8.566793854821151e-05,0.5657908474567153,41.8641463863825,0.9080042151839792
0.105,0.023,0.15,-0.595,0.222,0.0004674172144369,-8.672078455037525,0.5454643820309265,19.85574995494324,0.8532798727524763
0.012,0.145,0.321,12.209,-1.529,12.105159948033396,-0.0002414206757832,0.5352388613766309,41.93768667574503,0.9121475519632134
-0.004,0.059,0.087,-5.51,8.258,5.606193232551985,0.0001703546407034,1.009400614075083,10.77775427019694,0.946563629646304
0.127,-0.101,0.373,5.681,3.64,-4.416218925740607,-6.356999678959467,0.4904262614626569,45.184208498362665,0.9805162552833148
0.126,0.082,0.245,-12.707,-1.29,4.100480615845893,-5.094732251250869,0.7636507470128155,36.41608702388863,0.9640732136072148
-0.021,0.102,0.398,-1.387,2.106,4.746961359262922,0.0006979253774639,0.4649465204593024,49.02710476075515,0.8962298884675659
-0.112,0.137,0.237,6.082,-6.711,7.910729630770907,6.388985788220044,0.5000698914408226,29.99960104336813,0.9244518316320436
-0.086,-0.084,0.266,16.321,5.695,-4.065575858808684,3.5711426801805555,0.7485212665586478,39.48623367921735,0.9922390363746914
-0.004,-0.089,0.4,19.407,9.427,-4.09573212318845,0.0005202639039938,0.4319569312791962,47.65695091339754,0.9292735730096648
-0.114,0.132,0.407,-17.862,-6.025,5.887148144456786,5.579829398541586,0.4052239770036202,45.93777610343358,0.9339235975628796
0.11,0.033,0.277,-15.171,6.421,2.128191439988385,-5.0399210061285,0.7239198375922222,39.4578440107056,0.9738796985947256
0.04,-0.11,0.426,-1.298,-1.648,-5.478305092857204,-0.0008288098799736,0.4344869986467437,49.25894339667151,0.8892998551066701
-0.146,-0.07,0.421,15.807,10.377,-2.66680234131656,6.783289629531668,0.4250830001229352,47.99963115815532,0.9084922127803364
0.081,0.133,0.188,-6.261,1.867,9.953150177669157,-5.430348693988891,0.4616386848375313,21.28163542653666,0.8948269110804806
0.088,0.011,0.314,-1.142,-12.842,5.091429459884397e-05,-5.337702812638349,0.4827937251280494,40.70568826002436,0.9436495473300855
0.02,-0.023,0.225,1.3,-12.746,-2.569815303668883,-3.2405157641281823,0.5000035991642968,31.99178908405223,0.8664420015808039
0.101,0.048,0.422,11.708,-8.306,0.0001433854196931,-5.137654144953928,0.3840443834882574,48.00591615593529,0.8329832754987787
-0.094,0.072,0.085,10.624,-4.058,5.295133205472416,6.81358822716867,0.9586778520568826,10.691499969927907,0.9661752879623684
-0.013,-0.049,0.157,-1.779,18.809,0.0004637275582742,-0.0002709990596373,0.897741266688135,26.90851747421203,0.8681827555448215
-0.016,-0.041,0.101,13.805,6.035,-3.709613673264211,0.0005694066512519,1.1237225181926658,15.756450429129329,0.9538980606817384
0.058,0.033,0.211,-1.834,-10.892,0.0003497022113859,-4.605495301425058,0.5000507363660049,29.78223235633704,0.8548852988368708
0.12,-0.076,0.232,-12.676,-2.812,-5.106860407507009,-6.730298831105559,0.4618605618346568,29.590884879940667,0.9082230202003494
-0.092,-0.096,0.185,-4.718,15.29,-4.62858160393157,5.557081472769892,0.8765766938018429,28.937518143360965,0.9921538632589058
-0.109,0.072,0.085,-9.42,2.933,5.93199482313573,9.709778513159373,0.995928068452838,9.096635406663133,0.8939731957489931
0.108,0.036,0.132,4.486,-17.051,0.0001743795291223,-9.054071765245167,0.909575548329894,18.99596703177041,0.9032698742553052
-0.035,0.044,0.344,25.434,-8.844,-0.00053033346782,0.0007368240219884,0.4549274377232746,43.999985919875705,0.8540856493408079
0.071,0.094,0.349,0.84,-2.632,5.117655158825633,-4.036669547671369,0.4600462855075318,42.39099246801761,0.946805504248478
-0.01,-0.076,0.25,-14.421,10.65,-3.8059503402053374,0.0008097690448738,0.7617359081507775,38.65202544990058,0.9428207676245232
-0.052,0.05,0.104,17.41,-16.493,4.092492137227987,4.245110332814591,0.5077914212890566,10.907163996940184,0.8273172400699905
-0.006,-0.079,0.358,7.506,-7.175,-4.400664557797166,1.038808468443436e-05,0.5298370049878602,46.888647304147725,0.9838872805791944
-0.09,-0.03,0.135,-1.856,13.167,-0.0011731707584562,6.037525083620071,0.8821881220933849,22.64860565912198,0.9334261973021528
-0.069,-0.143,0.436,-1.433,-1.569,-6.724077222068533,3.273643696746154,0.4080790749807961,48.92969747814969,0.9818388079408956
-0.075,-0.013,0.185,-5.699,-0.126,-0.0002370302549241,5.0999041660152304,0.7942930926422735,29.433875592431527,0.9522737139553438
0.067,0.079,0.19,-7.71,1.218,4.987856359081665,-3.788643234468561,0.785568009331479,29.241971352940404,0.9821524346746324
0.018,0.023,0.4,-10.785,-10.857,0.0006208370743995,-0.0007820509448398,0.4304218348434047,47.8028006504086,0.9138245938736304
-0.041,0.122,0.201,10.087,11.947,8.460543685577868,3.766846313747574e-05,0.7668215621938108,29.620977486810403,0.9074905368566863
0.02,-0.105,0.163,-2.973,10.6,-5.871766328734985,0.0001558513881104,0.8743935287057023,26.984959409540373,0.9509788148620106
0.132,-0.036,0.311,-5.83,-12.327,-2.558215438247029,-6.4373811838390615,0.5722651437990688,41.459739729537176,0.9801698569308224
0.107,-0.118,0.182,14.016,1.971,-9.103410963659403,-9.610299055628008,0.5016752519620289,19.589157289653592,0.9004347815303538
0.071,-0.055,0.2,12.509,3.792,-4.465821100244311,-4.971867307650665,0.763692278630365,31.999922845470955,0.9519465588907008
-0.104,-0.006,0.17,-10.402,12.696,3.935515998891519e-05,7.396200601017666,0.8573704632236772,28.41021083278934,0.9356693367493648
-0.021,0.126,0.134,3.599,9.51,9.52014114280724,-0.0002124549053596,0.997419620863452,19.37119470682972,0.9370426193585678
-0.084,-0.04,0.103,12.864,10.82,-0.0002834164649919,5.43730762379136,0.9920638706066044,18.67020100614075,0.8388126497662693
-0.095,-0.127,0.169,0.379,-3.293,-9.835603141008674,5.489714338864756,0.4999940535692587,19.00026514865634,0.8645927456091717
-0.016,-0.035,0.193,0.982,-0.57,-3.7898198977025896,-0.0008159445795074,0.6976956607822123,29.89270442100469,0.861698088009896
-0.051,-0.131,0.311,-11.754,3.432,-6.475713029992917,3.23395598773187,0.5719749358763012,41.50831864272821,0.9860763149125844
0.006,-0.003,0.229,10.083,-3.277,5.448027501677829e-05,0.0004501935470817,0.7639533012646424,36.14764174360165,0.953418112803181
-0.105,0.13,0.384,2.466,-12.238,5.360279891204524,4.686215249816501,0.4567225598992914,45.00010902097692,0.9610962787147614
0.005,-0.143,0.246,-11.19,-0.974,-9.76081125584986,-0.0001535986778359,0.5169232732865875,31.072732830920906,0.9110990145584495
0.074,-0.075,0.269,-6.357,11.95,0.0002837898339459,-3.802498784931901,0.7637698268952824,40.39950258779343,0.8146091724748871
0.008,0.052,0.164,25.455,13.228,3.9862896182169534,0.001504216153257,0.8781018514177318,27.646726101735048,0.9372692335842784
-0.049,-0.052,0.109,-25.608,1.706,-4.362387575244599,5.119914570396594,1.0294003240523897,16.900574131640056,0.98904138811114
0.012,-0.097,0.306,-19.496,-9.924,-6.405534864191534,-0.0003250386424957,0.4822940746372756,39.20151971741298,0.9402420799769712
-0.118,-0.08,0.23,-8.715,0.993,-5.000391936807487,8.035144975876515,0.545720801949674,30.74538389921717,0.9380075339528744
0.113,0.016,0.149,-4.499,-8.034,-0.000540058806824,-8.372863055982773,0.6704361065266753,20.95355034950963,0.9079869111430036
0.031,-0.097,0.126,-4.974,3.159,-6.422861563297905,-0.0001941852416045,0.8836115521587515,20.845297007566344,0.9220450428901372
0.082,-0.102,0.277,5.141,-7.716,-5.891063111467631,-4.670151818911269,0.6773644030390962,39.59766567329668,0.9901129982590992
-0.1,0.12,0.408,-11.414,-0.298,5.963338592579296,5.686714590760925,0.4041744307728446,45.93578255433361,0.9672388752763372
0.098,0.046,0.2,-3.583,-1.715,4.516642219049574,-6.034489312333481,0.668298637321081,29.002843876399552,0.897323376709221
-0.143,-0.129,0.14,-3.2,2.447,-9.40287848824096,9.533725561329875,0.7646244739572036,9.993984567370267,0.8200042859489953
0.102,0.01,0.125,4.971,1.722,0.0001142168951816,-5.319867269271553,0.8840178885931067,20.10769239233462,0.9001797921471477
0.142,-0.108,0.444,1.725,-19.079,-6.590206075920552,-9.721834289904963,0.4631007929497069,41.00121448349184,0.8038667298939993
0.052,0.103,0.215,1.412,18.886,9.565517998892584,-5.196161948734089,0.6939771857354171,29.89172116973008,0.8516920148364416
-0.104,0.034,0.197,17.476,3.533,2.148131787296813,5.016297108567766,0.8445603513231257,31.59602834409682,0.9842313487026562
-0.019,-0.008,0.169,6.735,9.395,-0.0002518574469248,0.0004706961632245,0.8924992419545446,28.00000805124732,0.961476269928308
0.133,0.111,0.197,16.989,-1.979,6.154410082014046,-8.580983475670887,0.8332675112685085,29.998600660519685,0.9258484064497584
0.091,0.056,0.278,0.31,17.802,5.055545126178799,-5.196402703403242,0.6963324317366122,39.99863919130594,0.9476911862957772
0.019,-0.135,0.266,-3.672,3.741,-6.60944544560124,-0.0010199316568857,0.7394304455848663,39.2420751145066,0.9417032726474708
-0.063,-0.002,0.144,7.961,-3.737,-0.0002053473814939,5.516000771357575,0.5000000033000079,19.52027758137925,0.8625827081029271
-0.141,0.072,0.399,-4.264,1.358,3.6863158389987225,5.7191965520978005,0.4442785525517293,47.74934358364405,0.8979726934368983
-0.113,0.121,0.196,-6.118,-7.894,6.019168291611121,6.395375159380372,0.8385735454052146,29.85094306796362,0.9680141565735114
-0.001,-0.051,0.236,-5.403,-1.671,-3.1721194450908685,0.0012092011957216,0.7776023004516665,36.49366821542212,0.979283870995964
0.143,0.093,0.455,4.13,9.175,4.6578881457992445,-3.641825621173848,0.4733186055551907,52.24543594208012,0.801053948008537
0.004,-0.042,0.238,5.22,-2.223,0.0003774420167418,-5.7993311046256126e-05,0.8797159045628349,38.668367334201534,0.840368466737772
0.011,-0.056,0.154,-19.557,-0.191,-3.935792274761305,0.0006295646238814,0.8977181593296469,25.689108982121923,0.993980148502577
0.077,-0.013,0.334,9.11,14.244,-4.78132469726067e-05,-4.892290703966767,0.523524733706851,43.99981952644765,0.9575220766799212
0.078,-0.021,0.268,-9.511,6.117,0.0003747844812269,-4.138097375394441,0.6683005148551642,39.99451699323422,0.9459268654038674
0.071,-0.054,0.125,14.083,-1.14,-4.065886606909181,-5.83146528233176,0.9010486977533414,19.58723181311248,0.9965382800277076
-0.1,0.135,0.086,9.492,-4.778,8.434827042957728,6.767382373377344,1.0107495484606466,9.341258922177357,0.8556276769114426
-0.059,0.145,0.094,2.645,-9.546,10.381077789942363,4.503613025202818,0.9152755064585802,9.45209144967924,0.946757284355482
0.091,0.121,0.226,-6.09,16.103,8.837221677256988,-5.345222848008431,0.5157612965575853,28.02135876467001,0.9238291693882936
-0.048,-0.126,0.294,-1.108,3.633,-6.022932949986835,2.4178416987937705,0.7451516641713833,42.00369268196775,0.9706902227132826
-0.051,-0.096,0.409,1.121,-0.776,-4.87713624553308,2.501628960685715,0.5334603493246532,50.5659172153018,0.9930591505068596
0.12,0.085,0.429,-6.253,7.653,4.879042004605245,-5.691295200672789,0.3615543727849959,45.05149566622062,0.9470963337860804
0.081,-0.072,0.22,-18.594,7.13,-4.161640005548789,-3.95315340517828,0.500605375912355,30.24492472388517,0.9140673080847952
-0.047,0.058,0.125,3.12,3.804,4.623868386352063,3.5307168377206977,0.9335866726496374,19.000345159545432,0.9836315013751596
0.0,0.103,0.082,-8.721,28.037,10.067683180690228,0.0004854254380004,1.0187688383729798,9.66773204356133,0.9079817593383132
-0.132,0.026,0.239,-7.011,-4.735,0.0007482045403572,8.600868804302687,0.5454545433354459,32.664152393880926,0.9040284410941124
-0.119,0.087,0.236,-9.978,7.985,6.330043175195962,8.53381647713358,0.5000609791134332,29.10168305428136,0.9255228634417416
0.145,0.138,0.114,-6.967,-2.376,9.599671083969657,-10.43849022996666,0.911359080636631,9.94308923469072,0.9283230738761556
-0.023,-0.052,0.378,-2.132,10.901,-0.0005540153469486,0.000289976876458,0.4577262165052405,46.99991364026903,0.809978092642815
0.052,0.045,0.105,-2.305,-1.461,5.001448236041261,-5.777156969893488,0.5517144222377366,11.07118989193506,0.8544451794683274
-0.131,-0.012,0.385,-11.383,17.583,-0.0003906842143064,5.973440670517828,0.4596161929591102,46.99475055565609,0.9139568493807536
0.065,-0.087,0.41,3.425,1.326,-4.800148045647283,-3.683462347370312,0.4439865153611176,47.00030001859821,0.948847949818922
0.086,0.043,0.153,9.571,-6.919,3.318998308598556,-7.939638181086297,0.5000132269276321,19.99950255776952,0.8782558979905497
0.106,-0.096,0.149,4.889,-4.37,-6.568702097345764,-7.287605315773329,0.8048678846785491,20.434561791933994,0.973612665646772
0.023,0.056,0.206,-11.021,6.783,5.163803909845781,8.891917157771698e-05,0.5001619391621506,28.898403749313005,0.8684004681560185
-0.147,-0.052,0.427,6.39,1.767,-2.4872489500969213,6.898355930932596,0.3434880658566436,44.1840203829052,0.9446854102306996
-0.005,-0.098,0.273,19.38,-6.019,-6.018392916354785,-0.0002101178965852,0.6695355787424514,39.45443011933074,0.962081839835212
0.065,-0.137,0.196,-1.911,7.377,-10.31737743347029,-4.870120556399824,0.4910830947929607,20.005587779225305,0.8280131421094796
0.047,-0.073,0.176,15.569,18.28,-3.814879377472783,-3.718210562802336,0.880210644149007,28.36573558989509,0.9933552199757024
-0.068,-0.092,0.203,12.737,15.262,-4.816397108516986,3.453917636030444,0.7592046127536716,29.482940863794845,0.909636467272716
-0.049,0.113,0.326,-18.833,6.245,7.017534784324534,3.997223945389914,0.487003629392874,40.93860090353694,0.9538025425391516
-0.113,-0.09,0.221,2.102,-6.179,-5.438270812362509,5.682373404917491,0.6683039541861826,32.284645353542686,0.9632514964326055
-0.074,-0.099,0.144,15.552,8.991,-5.913742891640116,3.8638054915642153,0.7787746212805036,21.63748602679815,0.9600775928394224
0.074,-0.007,0.109,-4.538,-1.775,6.540053416548111e-05,-4.634433947899408,0.9302617366633584,19.921095141536085,0.92339645959605
-0.008,0.016,0.385,4.747,-22.49,-9.202723574887858e-05,5.162466249624758e-05,0.4305935231613261,46.32875690271797,0.9320794883078516
0.053,0.033,0.147,3.375,8.929,3.875261547344314,-5.589399175609618,0.5005167722920446,19.755065750931948,0.8715052306457223
-0.122,0.103,0.415,4.216,16.473,5.714409323952296,5.694290097233024,0.3515468880890283,44.000504706598576,0.927250195572468
0.002,0.069,0.351,-8.851,-0.413,3.9439614551681688,0.0005088074359271,0.487657080540832,44.69633747230591,0.9415148586957602
-0.087,-0.014,0.119,-5.039,-3.18,-0.0001971349056396,5.302672416561338,0.8910591640537839,19.168962507463945,0.9220349309713955
-0.018,0.02,0.238,-10.994,4.029,0.0004385428531095,0.000358931700699,0.8713346721790733,38.784398049116135,0.8507269750916014
-0.069,-0.07,0.242,-3.102,-3.375,-5.471740896967028,5.3617635754487445,0.4793792592756094,29.091727003270822,0.8674438626159828
-0.109,0.072,0.17,5.586,-1.715,5.545896864886762,8.160812441129163,0.5015519477457328,20.00285292465601,0.8837618098799781
-0.134,0.118,0.264,11.661,-11.075,4.487573992087828,5.130631324008177,0.8686687865548837,39.41001909818642,0.9336614796792702
-0.01,-0.011,0.263,5.92,-2.523,7.300037863805324e-05,0.0001951446396988,0.6683576270806514,39.66256714877798,0.9381379085807572
-0.038,0.001,0.361,-5.761,1.492,0.001193173319997,2.643605254707894,0.454635082097273,44.978116910228046,0.9347348006513504
0.118,-0.01,0.259,-11.327,16.566,-7.914630418832198e-05,-5.658885419039823,0.8346143199221865,39.02970719614966,0.9627547368995324
0.079,-0.081,0.317,6.083,-8.504,-4.995116710140652,-4.739942278952766,0.5225871369891746,41.55874191880105,0.974673239098762
-0.108,0.075,0.21,-4.707,-1.944,4.220870885999054,6.463793015891747,0.7707114268744946,31.15996467601051,0.996274903034158
0.127,0.081,0.185,1.273,-9.63,3.921212071760156,-7.063302643422546,0.8445052042304906,28.31483975930948,0.9743795985445278
0.091,0.026,0.179,-0.263,-18.651,5.652865333025491e-05,-5.637956273842912,0.8633278221932401,29.14394707423955,0.9482021922845116
0.058,0.143,0.315,12.046,-0.125,7.259525987643439,-3.6335096527779256,0.5288667989325075,40.74903616856749,0.9758576993521356
-0.043,0.076,0.24,4.805,2.213,5.89830741313919,2.918004811447154,0.5076116589643433,29.31417296242488,0.8511482121778464
-0.128,-0.057,0.32,-7.993,-1.725,-3.3294166284140188,6.497932012973239,0.4841222387790955,40.971567466595246,0.9241996247749378
0.129,0.075,0.282,-1.279,2.547,3.88139631759515,-6.338229447743454,0.7399733912881141,40.46376726208538,0.9767893428963264
0.125,0.059,0.202,-10.306,-4.043,3.5043215685605538,-6.7774514344777845,0.6680919108521217,29.0017724008008,0.951987284971755
-0.129,0.112,0.241,-12.685,-6.047,6.565798223547925,9.01285648149761,0.5000304565940514,29.27716327862489,0.9299614879668012
0.093,0.092,0.255,6.533,-15.596,4.025142258208364,-5.325968057720635,0.7587751806075103,37.91567783497338,0.9963285585774608
-0.137,0.025,0.392,21.628,15.985,7.5288027504277e-05,5.179565737062802,0.4051334841097323,45.92695638825643,0.8540579648182001
0.078,-0.06,0.309,2.245,5.06,-3.288617029991998,-5.049159719103438,0.5677254168662256,41.997963257002986,0.9549612620230632
0.062,0.141,0.156,-12.804,4.965,9.847587385088838,3.588921547804265e-05,0.7403720350942635,20.19722599190912,0.8162175649959051
0.041,0.121,0.192,-1.737,19.68,9.001237483484822,0.0002584992784204,0.7639645258776888,28.588650383597948,0.8937172755729893
0.101,0.13,0.13,0.35,10.544,10.42236771710807,-9.472533318997714,0.5150866894104259,9.676739465271748,0.8540888000783916
0.004,0.146,0.217,11.366,-11.033,8.090117487171286,0.0004290820261253,0.5529352414012143,29.92065025601684,0.8962439291414035
0.108,0.146,0.33,-10.563,-8.212,6.250418601505476,-4.344561739384381,0.5728953079235268,41.00091210773125,0.954410660461317
-0.143,0.119,0.304,-3.683,4.851,5.499452950739373,6.044943496794574,0.780685124997536,42.11879849442016,0.9160049097021864
-0.074,0.003,0.107,18.873,-4.353,0.0009022997473109,4.346894195497914,0.9841360540953784,18.50889067918666,0.9666171515042726
0.144,-0.117,0.284,-13.695,-10.513,-6.0750587481036655,-6.116788285707172,0.6526922259423373,39.00186098808671,0.9744721185833009
0.121,0.01,0.327,-5.912,-11.756,-0.0004083527224855,-6.00880551702179,0.5678629613645382,43.57051166460305,0.9761916697695814
-0.015,0.059,0.347,-10.234,-1.074,3.2275767283916603,0.0006459971484083,0.4886225876151965,44.93260358835194,0.9064524383063056
0.131,-0.138,0.438,11.32,9.517,-5.614574484244262,-4.91329748981301,0.4037281647849297,48.44786562039269,0.8961976666493374
0.084,0.144,0.288,17.144,1.312,6.716936497487215,-4.871445343057802,0.7028965809246803,41.00007357522071,0.9358419256923024
-0.018,-0.038,0.344,-8.712,4.683,-7.114531320098457e-05,0.0005755810912214,0.4550967857596783,43.352040748444274,0.8211131109683949
-0.008,-0.017,0.174,-13.705,9.389,0.0003304585674202,-0.0002717614905519,0.8824225037457842,29.842851199005395,0.9311778596702948
-0.012,-0.094,0.189,8.418,18.919,-4.587287112593019,-0.0005876416486843,0.7656119096058094,30.993826518550627,0.9774957004774656
0.072,0.05,0.098,-3.171,3.127,5.008058273197436,-6.88734858918354,0.7683591286904796,11.081300955861067,0.9297478207219224
-0.041,-0.02,0.132,-14.357,6.346,0.0004451262302831,4.258263698741667,0.6824705474311621,20.280189484031467,0.8893971612400942
-0.008,-0.031,0.152,-27.025,-7.78,-3.840176047842864,-0.0007389889020615,0.5000044115099856,20.507686912624425,0.8206767946367687
-0.082,0.029,0.348,-4.332,-9.426,0.0001279817482715,4.6304367627205805,0.4894943265744982,44.43543446109406,0.929595439982854
0.139,-0.038,0.245,7.898,2.932,0.0008896467271878,-7.417500541737136,0.8162157772622709,36.07641956713867,0.8552876356730703
-0.138,-0.034,0.14,2.85,4.561,0.0003711651403077,9.085928029841238,0.896733275934805,19.199209215937945,0.9185936405166732
-0.049,-0.104,0.354,-15.599,2.798,-5.370887550349496,3.434077134433437,0.4873475526486607,44.99984889920511,0.975213276516389
-0.075,0.123,0.348,9.501,8.168,6.18929158207308,3.300943644336595,0.4881900481427854,43.00171802438939,0.9554612236096808
0.071,-0.11,0.141,-10.396,25.954,-5.830501835500473,-4.290674027312011,0.8427620385501475,19.226257250858737,0.9147354190953972
0.069,-0.05,0.137,-5.201,2.439,-3.8760022500684777,-5.250441087377309,0.6688994109836176,20.70863924277424,0.9270600851921078
0.03,-0.055,0.273,-5.877,-1.011,-3.516219746412047,0.0013393249103722,0.52936178052945,37.86125603335616,0.8854161559744815
0.084,0.038,0.423,15.351,-5.227,0.0004791375665438,-5.111987198428461,0.3854755101962942,47.18065445769228,0.8960811182173116
-0.059,-0.091,0.11,11.124,15.001,-8.206491182514648,5.235481851749558,0.5015265860840807,9.529882966319615,0.8454621452333001
0.039,0.056,0.227,8.319,3.113,4.7397416762954885,-3.6753144775717113,0.5308591636907767,30.460698175992192,0.8895971682396593
-0.095,-0.009,0.368,-4.55,6.039,-0.0004549635223442,4.870540012619022,0.4926606253169674,46.41792622717678,0.9747203983811934
-0.097,-0.125,0.154,0.727,-14.424,-9.346423383037449,6.676725306263918,0.6800801225139703,19.90510746420641,0.9520861751159811
0.086,0.046,0.318,0.002,-8.519,0.0002041798866811,-4.861021242269231,0.4858418732228353,41.893996288231406,0.8762889203741995
0.036,-0.109,0.146,16.598,4.653,-7.475490424984104,-3.595292651771082,0.8091366220171976,20.000329379169617,0.9499102507637008
-0.14,0.143,0.217,14.626,-0.997,7.928142476589969,6.405980166185661,0.8829518440108896,30.87002084404761,0.9947313338254302
-0.11,0.127,0.342,-7.329,-15.736,4.955918079603391,5.520584240875169,0.5339887274697677,43.13171425679287,0.9853136557144626
0.059,0.117,0.204,-19.187,2.166,6.520516853986365,-2.199236906240295,0.7637698369399546,31.291982344779058,0.9999327471442764
0.14,0.091,0.102,-12.831,-11.432,5.798869619206202,-9.555821491166087,0.8857332615588951,9.033739756138656,0.994999515990774
0.068,-0.115,0.295,8.709,2.815,-6.0509656639999845,-4.1765634035161865,0.6764665306006543,39.22654456388628,0.9517608736960248
-0.012,-0.01,0.376,2.995,14.569,0.0001151056832831,0.0002972104311111,0.4583971660434667,46.3241094940889,0.9274194227553012
0.074,0.08,0.208,1.226,8.576,5.592251134411783,-4.831820334089784,0.7214101871675291,30.491529347155755,0.958714245874237
0.03,-0.039,0.392,-11.566,9.235,-0.0008933091067854,0.0003380835366819,0.4329389641475257,47.00006204380605,0.8679925887077263
-0.071,0.09,0.419,3.747,12.61,5.255749265456755,3.3654208483899697,0.4347416419113148,48.647641032860406,0.9762158269162602
-0.074,0.053,0.285,-0.687,-16.939,0.0007042727085089,4.317614808652353,0.7260995761046976,39.96545489219446,0.836953409131769
0.03,0.098,0.313,9.794,-10.571,5.159790150871993,5.694690265249051e-05,0.4830311711631583,40.71854110429163,0.8603322368634998
0.04,-0.002,0.19,10.186,5.197,0.0011307989447317,-3.081254184027207,0.6823111121301877,30.524968193287297,0.957818153155392
-0.069,0.082,0.245,3.382,-5.144,4.30389279369028,3.7281700419677466,0.8344302369930394,36.99736591934648,0.946167766756222
0.082,-0.066,0.089,4.016,6.46,-5.471189704354396,-7.569908801403909,1.00755225043833,9.93724929631728,0.9810974534221693
-0.087,-0.072,0.368,18.358,9.7,-0.0001462673660798,3.4987073255261563,0.5303839475796415,47.0654745009905,0.8192532542654881
0.104,0.047,0.414,-6.801,-1.015,0.0002195970836183,-4.808038886510177,0.4625747399371871,49.67613847959865,0.8676240387467894
0.092,-0.116,0.226,15.446,-5.985,-8.151072640193341,-5.444037649532708,0.5454647713143097,29.526399059554645,0.8861755824322766
-0.093,-0.025,0.418,-10.811,-0.378,0.0001434978432671,5.722912536515404,0.3831023169923272,46.33088351487534,0.899844026771841
0.036,-0.125,0.363,-4.322,-13.431,-8.731560590438145,0.0004298056198655,0.4602271222537326,42.92181058214826,0.8549767720672845
-0.095,0.12,0.164,-2.449,14.016,8.588928162465319,6.32009023579964,0.7376627431162281,21.21000327363727,0.9527116060129268
0.015,0.103,0.181,-10.372,5.339,6.89567412215575,-0.0019883633725878,0.8770929756300294,28.586628172079216,0.9714314088464628
-0.046,-0.095,0.192,13.543,-4.568,-6.648056741390466,0.0001649508317665,0.6683484197213874,29.180922830951943,0.8828914261727667
-0.108,0.044,0.13,-2.784,-9.915,2.458313400510701,7.416804246962737,0.9009001341550616,19.62189342434835,0.9963683952079104
-0.081,0.128,0.267,7.189,4.769,6.685042637673639,3.980937970261831,0.757272451071157,38.30664112741984,0.9686231216887308
-0.121,0.142,0.219,-6.119,-12.975,6.274402626706585,6.2615936784939406,0.7899448851223556,31.93154855534145,0.967834077805714
0.127,0.104,0.36,2.937,-10.397,4.27657949544368,-5.947589996666969,0.4892679449611101,44.25529356208251,0.9773281617139074
0.007,0.053,0.142,1.457,-0.98,4.806878778711238,-5.315489258163123e-05,0.6790883483284914,21.533947081821296,0.9008893145538142
0.014,0.05,0.308,-5.555,-15.634,9.787976113599627e-05,-1.858331110848649e-05,0.4823350435256235,40.87536285286141,0.8451513195902896
0.135,-0.093,0.437,5.019,-1.529,-4.570117721864019,-6.632349091291438,0.3353425005715341,45.998989278822656,0.9433685891111138
0.041,-0.141,0.241,-9.209,10.082,-7.995446360355245,0.0003307943354213,0.510634971434621,31.99991174431949,0.8579539648713823
0.13,0.083,0.322,1.885,0.008,4.3797576015922415,-5.967361547541064,0.4978327469922868,40.00026117736513,0.9240765919199658
0.009,0.024,0.297,-5.261,10.016,6.37772274175685e-05,-0.000127658236917,0.5199676516565621,40.00000794057745,0.8685712227705076
-0.013,-0.077,0.083,2.153,10.18,-6.366240399017572,-0.0010738882795026,0.8910234882618571,10.508815244248876,0.9347459594488758
0.144,-0.12,0.231,-14.637,6.425,-5.057627896084476,-5.7089666786720805,0.8883702422792397,34.00142764714026,0.9511381300292978
0.095,0.039,0.176,-12.032,-9.118,0.0001669127893528,-5.218390479920604,0.8824906167474403,28.37290905108882,0.9163017729948923
-0.112,-0.012,0.115,5.669,-13.689,-2.322937980341373,10.115975333095236,0.5195113902880164,10.993761380261292,0.8488903282909392
-0.006,-0.088,0.392,-3.527,-5.03,-4.862115812422834,0.0002445182127563,0.4410891503479731,46.81980151633002,0.9398060791450704
0.058,0.093,0.28,-13.183,0.891,5.252406767287775,-0.0001672231225128,0.6915695026038681,40.39390359130945,0.8674543780851749
